employee_id,age,gender,marital_status,education_level,department,job_role,job_level,monthly_income,salary_hike_pct,years_at_company,total_working_years,work_mode,overtime_hours_per_week,burnout_score,engagement_score,work_life_balance_score,uses_ai_tools_at_work,perceived_ai_job_risk,attrition,age_group
3007,31,Male,Married,Masters,Sales,Sales Manager,Associate,7103,8.1,4.4,11.0,Onsite,9.6,5.1,5.9,5.1,False,6.9,1,Mid Career (30-39)
3008,25,Female,Divorced,Bachelors,Operations,Operations Manager,Associate,5336,14.9,4.0,5.0,Remote,4.4,1.3,7.6,8.5,False,2.0,0,Early Career (21-29)
3009,33,Male,Single,Masters,Marketing,Content Strategist,Associate,5919,11.8,1.9,10.5,Remote,8.4,4.4,5.4,7.2,False,4.4,0,Mid Career (30-39)
3010,35,Male,Single,Bachelors,Customer Support,Support Team Lead,Mid Level,4728,9.8,2.1,11.1,Onsite,10.2,9.6,2.1,5.9,True,6.6,1,Mid Career (30-39)
3011,40,Female,Married,Masters,Engineering,QA Engineer,Entry Level,6131,12.5,2.9,11.0,Remote,4.4,2.4,5.5,6.2,True,3.6,0,Senior Career (40-49)
3012,41,Female,Married,Bachelors,Operations,Operations Manager,Management,7671,10.6,9.1,12.6,Remote,6.8,4.1,4.8,5.7,True,5.8,0,Senior Career (40-49)
3013,32,Female,Divorced,Masters,Engineering,QA Engineer,Associate,6783,5.6,6.7,11.2,Hybrid,8.1,4.2,5.0,4.8,True,6.3,0,Mid Career (30-39)
3014,48,Male,Divorced,Masters,Sales,Sales Development Rep,Associate,5702,16.4,7.6,9.1,Onsite,4.5,3.7,6.8,5.9,True,7.8,0,Senior Career (40-49)
3015,39,Female,Married,Bachelors,Sales,Account Executive,Senior Level,9898,9.5,9.9,12.9,Remote,10.1,3.3,4.7,7.2,False,4.6,0,Mid Career (30-39)
3016,32,Male,Single,Bachelors,Engineering,Software Engineer,Entry Level,5687,14.2,5.7,12.0,Onsite,9.5,6.2,4.8,5.8,False,6.2,0,Mid Career (30-39)
3017,35,Male,Married,Bachelors,Engineering,Data Engineer,Entry Level,5512,14.1,0.1,3.0,Onsite,4.7,3.7,6.3,6.5,True,3.8,0,Mid Career (30-39)
3018,36,Male,Single,Masters,Operations,Program Manager,Senior Level,10050,9.4,13.8,16.0,Onsite,13.2,7.4,4.4,3.9,True,2.4,1,Mid Career (30-39)
3019,45,Female,Married,PhD,Operations,Program Manager,Mid Level,7810,11.8,8.0,15.8,Remote,4.2,2.8,6.6,6.8,True,2.7,0,Senior Career (40-49)
3020,38,Male,Single,Bachelors,Customer Support,Support Team Lead,Mid Level,5296,17.3,13.4,18.0,Onsite,7.3,3.4,8.6,5.7,False,6.1,0,Mid Career (30-39)
3021,37,Female,Single,Masters,Customer Support,Support Specialist,Mid Level,7035,12.9,7.2,13.4,Hybrid,3.3,5.2,7.9,4.7,True,9.1,1,Mid Career (30-39)
3022,49,Female,Divorced,Bachelors,Engineering,Engineering Manager,Management,11038,6.8,12.1,15.2,Hybrid,4.8,4.6,5.3,5.7,True,1.3,0,Senior Career (40-49)
3023,45,Female,Married,Bachelors,Operations,Operations Manager,Senior Level,7732,9.5,7.4,17.2,Hybrid,0.8,3.9,5.7,4.8,False,5.8,0,Senior Career (40-49)
3024,47,Male,Married,Masters,Engineering,QA Engineer,Senior Level,13617,15.3,9.1,9.2,Remote,4.3,1.2,9.7,5.9,True,4.1,0,Senior Career (40-49)
3025,38,Female,Single,Masters,Operations,Operations Analyst,Associate,5103,10.3,2.7,8.7,Remote,0.8,2.7,3.7,7.7,False,3.3,0,Mid Career (30-39)
3026,41,Male,Married,PhD,Engineering,QA Engineer,Mid Level,9408,11.3,9.2,16.4,Hybrid,17.0,4.6,8.9,5.3,False,2.4,0,Senior Career (40-49)
3027,37,Male,Married,Bachelors,Engineering,Data Engineer,Mid Level,9079,10.3,7.5,6.8,Onsite,11.0,2.0,6.5,5.7,False,3.9,0,Mid Career (30-39)
3028,44,Female,Married,Bachelors,Customer Support,Support Team Lead,Senior Level,5700,12.3,10.7,16.9,Remote,3.5,1.0,7.8,6.0,True,5.2,0,Senior Career (40-49)
3029,25,Female,Single,Masters,Operations,Operations Manager,Senior Level,7037,17.5,4.0,5.0,Hybrid,20.5,7.6,6.1,2.9,False,4.7,1,Early Career (21-29)
3030,28,Female,Married,Bachelors,Sales,Sales Development Rep,Entry Level,3720,9.8,4.4,8.0,Hybrid,9.9,6.2,4.7,6.9,False,5.5,0,Early Career (21-29)
3031,43,Female,Married,PhD,Operations,Operations Manager,Mid Level,5291,10.2,2.5,5.8,Hybrid,5.2,4.1,7.5,6.5,True,3.3,0,Senior Career (40-49)
3032,34,Female,Single,Masters,Sales,Sales Manager,Senior Level,8728,8.6,8.1,14.0,Hybrid,3.7,4.2,7.5,6.3,True,2.7,0,Mid Career (30-39)
3033,35,Male,Single,Bachelors,Human Resources,HR Business Partner,Mid Level,6165,12.6,9.1,11.9,Hybrid,3.8,1.0,6.8,6.9,True,5.7,0,Mid Career (30-39)
3034,42,Male,Married,Bachelors,Operations,Operations Manager,Mid Level,4209,11.1,7.5,12.0,Onsite,0.8,3.8,7.0,7.4,True,4.0,0,Senior Career (40-49)
3035,29,Male,Single,Bachelors,Engineering,Software Engineer,Entry Level,4774,14.4,2.8,9.0,Hybrid,11.5,4.5,8.0,4.6,True,4.1,0,Early Career (21-29)
3036,25,Female,Married,Bachelors,Sales,Sales Development Rep,Entry Level,4130,9.3,4.0,5.0,Onsite,5.1,6.0,6.6,6.9,False,7.8,1,Early Career (21-29)
3037,34,Female,Single,Masters,Sales,Sales Development Rep,Associate,7436,13.3,1.6,8.3,Onsite,4.7,5.0,5.9,8.5,False,5.6,0,Mid Career (30-39)
3038,39,Male,Divorced,Masters,Operations,Program Manager,Associate,4516,12.4,5.9,9.6,Onsite,8.0,2.1,7.7,6.4,False,6.3,1,Mid Career (30-39)
3039,47,Male,Single,Bachelors,Engineering,Software Engineer,Senior Level,10619,17.2,5.9,14.4,Onsite,6.2,3.1,9.5,5.2,False,2.9,0,Senior Career (40-49)
3040,41,Male,Single,PhD,Finance,Finance Manager,Senior Level,11867,6.9,5.2,11.6,Onsite,6.6,5.7,5.1,7.3,False,4.6,1,Senior Career (40-49)
3041,32,Female,Married,Masters,Operations,Operations Analyst,Senior Level,8447,14.2,8.5,11.5,Onsite,3.6,1.6,8.2,9.2,True,4.1,0,Mid Career (30-39)
3042,38,Male,Divorced,Masters,Engineering,QA Engineer,Mid Level,10032,18.0,1.7,10.6,Remote,8.4,3.1,4.7,6.5,False,3.0,0,Mid Career (30-39)
3043,42,Female,Single,Masters,Sales,Sales Manager,Management,12590,13.6,8.8,15.6,Onsite,7.3,6.1,2.9,5.5,True,5.9,0,Senior Career (40-49)
3044,38,Non-binary,Married,Bachelors,Engineering,Software Engineer,Entry Level,4435,14.7,1.9,16.9,Hybrid,3.1,3.3,6.6,7.3,True,5.9,1,Mid Career (30-39)
3045,49,Female,Married,Masters,Human Resources,HR Manager,Senior Level,7816,14.1,6.1,12.9,Hybrid,7.9,4.0,8.1,6.5,True,5.2,0,Senior Career (40-49)
3046,41,Male,Married,Bachelors,Marketing,Content Strategist,Senior Level,9295,1.7,6.7,8.9,Onsite,11.0,5.5,4.2,5.8,True,7.5,1,Senior Career (40-49)
3047,35,Female,Married,Masters,Operations,Operations Analyst,Mid Level,6439,20.1,4.5,10.6,Remote,7.1,2.9,6.5,6.8,True,4.6,0,Mid Career (30-39)
3048,26,Male,Single,Masters,Human Resources,HR Business Partner,Entry Level,3500,11.4,4.7,6.0,Onsite,5.4,5.2,6.7,5.9,True,6.1,0,Early Career (21-29)
3049,41,Female,Married,Masters,Customer Support,Support Team Lead,Senior Level,5841,13.3,6.6,12.3,Onsite,3.8,2.0,7.8,6.0,False,5.4,0,Senior Career (40-49)
3050,32,Male,Married,High School,Customer Support,Support Specialist,Associate,3994,15.9,6.0,10.7,Hybrid,4.4,1.1,8.5,6.5,False,5.5,0,Mid Career (30-39)
3051,35,Male,Single,Bachelors,Engineering,Engineering Manager,Senior Level,8624,14.4,11.7,15.0,Onsite,7.9,4.4,7.3,5.0,True,3.6,0,Mid Career (30-39)
3052,31,Female,Single,Masters,Finance,Finance Manager,Associate,6944,11.8,7.3,10.3,Onsite,9.1,9.0,2.9,4.6,False,6.3,1,Mid Career (30-39)
3053,59,Male,Single,High School,Operations,Program Manager,Senior Level,7597,9.7,7.2,20.7,Hybrid,2.1,1.1,9.4,7.7,True,4.2,0,Pre-Retirement (50-64)
3054,41,Female,Single,Masters,Marketing,Growth Manager,Mid Level,6319,13.2,6.8,15.2,Hybrid,1.4,4.2,6.5,7.2,True,7.6,0,Senior Career (40-49)
3055,41,Male,Single,High School,Engineering,Software Engineer,Senior Level,8852,10.6,9.2,18.9,Hybrid,4.8,4.1,5.3,6.0,False,4.0,0,Senior Career (40-49)
3056,35,Male,Married,Bachelors,Engineering,Software Engineer,Associate,6786,4.5,4.1,7.9,Hybrid,3.7,3.5,6.3,6.5,True,1.6,0,Mid Career (30-39)
3057,35,Female,Married,Masters,Operations,Operations Manager,Associate,4700,11.9,0.1,8.5,Hybrid,2.5,6.4,4.8,6.7,False,4.8,1,Mid Career (30-39)
3058,38,Male,Married,Masters,Engineering,Software Engineer,Management,13399,6.6,15.6,18.0,Onsite,4.8,3.0,7.6,6.1,True,6.3,0,Mid Career (30-39)
3059,38,Female,Single,Bachelors,Marketing,Marketing Specialist,Mid Level,5863,12.0,6.7,11.1,Onsite,3.6,4.1,6.0,6.3,True,1.5,0,Mid Career (30-39)
3060,39,Male,Single,PhD,Research & Development,Research Scientist,Associate,6231,9.8,4.9,14.7,Onsite,9.1,4.7,5.8,5.4,True,6.7,1,Mid Career (30-39)
3061,39,Male,Divorced,Bachelors,Operations,Operations Manager,Associate,5324,13.4,9.0,15.6,Hybrid,2.2,1.9,9.8,7.9,True,6.9,0,Mid Career (30-39)
3062,36,Female,Married,PhD,Engineering,Software Engineer,Associate,7372,13.3,6.4,16.0,Hybrid,3.4,2.8,10.0,7.3,False,6.8,0,Mid Career (30-39)
3063,31,Non-binary,Married,Bachelors,Customer Support,Support Team Lead,Senior Level,7045,11.9,10.0,11.0,Hybrid,6.2,4.8,5.9,6.5,True,6.5,0,Mid Career (30-39)
3064,46,Male,Single,Bachelors,Finance,Finance Manager,Management,10948,9.1,15.5,23.9,Onsite,5.0,3.7,5.9,7.0,False,5.8,0,Senior Career (40-49)
3065,53,Male,Single,Bachelors,Operations,Program Manager,Management,10695,13.5,6.7,16.5,Hybrid,5.6,3.4,6.5,5.9,True,6.5,0,Pre-Retirement (50-64)
3066,21,Female,Single,Masters,Engineering,Software Engineer,Entry Level,4010,7.0,0.0,1.0,Onsite,12.7,7.5,5.3,5.3,True,7.0,1,Early Career (21-29)
3067,45,Female,Single,High School,Research & Development,R&D Manager,Senior Level,8155,9.1,10.6,17.8,Hybrid,0.9,2.7,4.9,6.5,True,1.5,0,Senior Career (40-49)
3068,35,Female,Single,Bachelors,Operations,Operations Analyst,Mid Level,6911,14.8,10.3,15.0,Onsite,6.8,4.0,5.8,6.4,True,7.0,1,Mid Career (30-39)
3069,47,Male,Married,Masters,Engineering,Software Engineer,Mid Level,9559,19.9,6.7,16.0,Hybrid,5.7,4.5,7.9,4.6,True,3.3,0,Senior Career (40-49)
3070,31,Female,Married,Bachelors,Sales,Sales Manager,Mid Level,7471,12.8,6.4,11.0,Hybrid,2.3,1.0,6.7,7.7,False,2.3,0,Mid Career (30-39)
3071,26,Male,Married,Bachelors,Engineering,QA Engineer,Entry Level,3059,14.4,3.5,6.0,Hybrid,7.3,4.3,5.5,4.4,False,3.9,0,Early Career (21-29)
3072,26,Male,Married,Bachelors,Engineering,Engineering Manager,Associate,5153,15.0,5.0,6.0,Onsite,1.3,1.6,6.1,8.1,True,2.3,0,Early Career (21-29)
3073,47,Female,Single,Bachelors,Engineering,Engineering Manager,Management,10049,12.7,13.0,21.0,Onsite,6.1,4.1,7.2,8.4,True,2.8,0,Senior Career (40-49)
3074,43,Male,Married,Bachelors,Engineering,Engineering Manager,Mid Level,7243,19.4,5.0,14.8,Hybrid,10.3,5.5,4.3,4.8,True,5.5,0,Senior Career (40-49)
3075,32,Male,Single,PhD,Customer Support,Support Specialist,Associate,5441,11.9,9.5,12.0,Onsite,3.7,6.1,4.5,4.2,True,6.3,1,Mid Career (30-39)
3076,32,Male,Married,Bachelors,Finance,Finance Manager,Mid Level,6525,15.5,7.4,12.0,Remote,1.3,2.7,8.6,7.1,False,6.1,0,Mid Career (30-39)
3077,41,Female,Single,Bachelors,Marketing,Content Strategist,Mid Level,6629,11.6,8.3,14.0,Hybrid,8.4,6.3,5.1,5.5,True,4.0,0,Senior Career (40-49)
3078,34,Female,Married,Bachelors,Marketing,Content Strategist,Senior Level,6405,5.2,13.0,14.0,Onsite,6.4,4.2,6.0,5.2,True,4.2,0,Mid Career (30-39)
3079,30,Female,Single,Masters,Research & Development,Research Scientist,Entry Level,4566,16.3,3.8,7.1,Hybrid,5.6,3.6,8.4,5.1,True,7.3,0,Mid Career (30-39)
3080,39,Female,Married,Bachelors,Sales,Sales Manager,Senior Level,6552,15.5,10.1,12.2,Onsite,5.3,3.1,8.4,7.0,False,4.5,0,Mid Career (30-39)
3081,28,Female,Single,High School,Sales,Sales Manager,Mid Level,5140,10.1,7.0,8.0,Onsite,5.8,5.7,6.4,6.7,False,4.6,1,Early Career (21-29)
3082,39,Male,Divorced,Masters,Engineering,Engineering Manager,Senior Level,10638,12.7,10.3,15.6,Onsite,4.1,3.9,6.9,7.6,True,1.0,0,Mid Career (30-39)
3083,31,Female,Single,Masters,Engineering,Data Engineer,Mid Level,8645,8.8,10.0,11.0,Onsite,8.3,5.5,5.2,6.8,True,5.0,0,Mid Career (30-39)
3084,50,Female,Married,Masters,Engineering,Engineering Manager,Management,13808,12.9,11.7,23.0,Hybrid,7.0,5.1,4.6,4.5,False,5.2,0,Pre-Retirement (50-64)
3085,32,Female,Married,Bachelors,Human Resources,HR Business Partner,Mid Level,4909,14.9,8.3,11.8,Hybrid,6.4,3.2,6.5,6.9,True,4.1,0,Mid Career (30-39)
3086,33,Female,Married,Masters,Human Resources,HR Business Partner,Mid Level,7946,13.7,4.1,10.0,Onsite,11.5,4.9,9.2,3.5,True,2.2,0,Mid Career (30-39)
3087,45,Male,Divorced,High School,Marketing,Growth Manager,Management,9677,15.9,12.4,20.6,Onsite,7.2,3.1,8.0,7.4,True,5.4,0,Senior Career (40-49)
3088,49,Female,Married,Bachelors,Operations,Operations Manager,Senior Level,8690,11.6,13.4,21.2,Onsite,7.3,6.4,6.7,4.9,False,4.2,0,Senior Career (40-49)
3089,49,Male,Divorced,Masters,Engineering,Engineering Manager,Senior Level,8241,11.6,8.4,14.5,Onsite,4.9,2.1,7.3,7.2,True,5.4,0,Senior Career (40-49)
3090,42,Male,Married,Bachelors,Human Resources,Recruiter,Associate,4045,8.7,7.0,10.0,Onsite,5.8,5.1,6.8,6.0,True,5.9,0,Senior Career (40-49)
3091,40,Non-binary,Single,PhD,Research & Development,Research Scientist,Associate,7334,9.2,5.3,7.7,Remote,1.0,3.3,7.2,7.3,True,7.5,0,Senior Career (40-49)
3092,24,Female,Single,Bachelors,Finance,Finance Manager,Mid Level,6595,10.0,3.0,4.0,Hybrid,8.0,5.5,4.4,6.6,True,5.8,1,Early Career (21-29)
3093,39,Female,Married,Bachelors,Operations,Program Manager,Mid Level,6616,11.9,5.0,5.9,Hybrid,8.4,4.5,5.8,4.5,True,5.3,0,Mid Career (30-39)
3094,34,Male,Married,Bachelors,Marketing,Marketing Specialist,Associate,5430,11.9,5.1,12.8,Onsite,11.0,5.8,4.6,5.4,False,5.8,1,Mid Career (30-39)
3095,37,Male,Single,Bachelors,Engineering,Data Engineer,Associate,5249,15.1,6.0,9.3,Onsite,2.1,3.5,8.4,6.9,True,2.5,0,Mid Career (30-39)
3096,30,Female,Divorced,Masters,Research & Development,R&D Manager,Associate,4647,12.0,3.5,7.9,Onsite,9.2,6.0,5.5,5.1,False,4.6,1,Mid Career (30-39)
3097,34,Male,Married,Bachelors,Sales,Sales Development Rep,Entry Level,2719,17.0,4.7,8.3,Hybrid,9.6,3.1,7.5,4.6,True,3.9,1,Mid Career (30-39)
3098,22,Male,Single,PhD,Engineering,Engineering Manager,Associate,6736,10.9,1.0,2.0,Hybrid,3.8,4.2,5.1,5.8,False,5.0,0,Early Career (21-29)
3099,35,Male,Single,Masters,Human Resources,Recruiter,Associate,4458,11.3,5.3,9.7,Onsite,1.7,3.2,6.6,6.3,True,4.3,0,Mid Career (30-39)
3100,40,Male,Married,Masters,Engineering,Software Engineer,Mid Level,8933,11.0,8.1,7.7,Remote,3.8,2.3,8.7,7.1,True,3.5,0,Senior Career (40-49)
3102,38,Male,Married,Masters,Human Resources,HR Business Partner,Associate,4624,6.5,9.3,13.8,Remote,3.6,5.3,3.8,6.8,True,6.3,1,Mid Career (30-39)
3103,45,Male,Single,Bachelors,Engineering,Data Engineer,Senior Level,10466,10.5,11.1,14.3,Hybrid,1.9,5.0,5.0,4.5,False,6.0,1,Senior Career (40-49)
3104,40,Male,Married,Bachelors,Customer Support,Support Team Lead,Mid Level,4534,8.6,4.0,9.9,Remote,9.3,1.6,6.3,6.6,False,6.0,0,Senior Career (40-49)
3105,51,Male,Divorced,Bachelors,Engineering,QA Engineer,Senior Level,9852,11.0,13.3,12.3,Remote,1.8,3.4,4.4,7.1,False,4.6,0,Pre-Retirement (50-64)
3106,49,Male,Married,Masters,Human Resources,HR Manager,Management,8958,12.3,11.4,16.6,Onsite,2.3,5.1,4.9,5.0,False,5.4,0,Senior Career (40-49)
3107,40,Female,Single,Bachelors,Operations,Program Manager,Mid Level,6453,11.4,1.1,4.5,Remote,5.9,2.8,8.2,7.5,False,4.6,0,Senior Career (40-49)
3108,46,Female,Married,Bachelors,Sales,Sales Manager,Mid Level,6128,13.0,7.7,16.3,Hybrid,4.0,1.8,9.6,8.7,True,6.8,0,Senior Career (40-49)
3109,47,Male,Married,Masters,Customer Support,Support Specialist,Management,8305,6.1,8.7,15.2,Hybrid,1.9,3.7,6.0,6.6,False,4.6,1,Senior Career (40-49)
3110,42,Female,Married,High School,Operations,Program Manager,Associate,4741,4.7,5.1,16.0,Remote,10.5,4.7,6.3,6.3,True,3.8,0,Senior Career (40-49)
3111,41,Male,Married,Bachelors,Operations,Program Manager,Senior Level,7859,12.2,9.0,20.9,Hybrid,8.5,4.8,7.0,7.2,False,6.2,1,Senior Career (40-49)
3112,38,Male,Single,Bachelors,Finance,Finance Manager,Senior Level,8963,10.5,9.2,13.1,Hybrid,13.8,3.4,4.7,5.1,True,4.8,1,Mid Career (30-39)
3113,34,Female,Divorced,Masters,Customer Support,Support Specialist,Entry Level,3286,9.4,6.8,10.1,Remote,6.4,4.3,7.3,5.2,True,8.1,1,Mid Career (30-39)
3114,40,Male,Single,Bachelors,Engineering,Engineering Manager,Management,11021,8.5,11.7,20.0,Onsite,6.5,2.9,7.4,6.9,True,7.0,0,Senior Career (40-49)
3116,44,Male,Divorced,Bachelors,Sales,Account Executive,Senior Level,8134,12.8,14.2,14.8,Onsite,25.9,6.3,5.3,3.0,False,4.0,0,Senior Career (40-49)
3117,35,Male,Married,Masters,Engineering,QA Engineer,Mid Level,9282,10.3,8.1,15.0,Onsite,13.4,4.8,6.5,5.6,True,3.2,0,Mid Career (30-39)
3118,40,Male,Divorced,Masters,Sales,Sales Manager,Management,10230,12.8,12.5,17.1,Remote,7.8,4.7,7.8,7.3,False,4.5,0,Senior Career (40-49)
3119,38,Male,Single,Masters,Sales,Sales Manager,Associate,4256,11.6,3.5,13.5,Remote,6.8,4.9,5.2,7.0,True,6.3,0,Mid Career (30-39)
3120,32,Male,Married,High School,Research & Development,Research Scientist,Mid Level,5444,10.9,6.8,12.0,Hybrid,5.5,3.5,8.2,6.9,True,2.4,0,Mid Career (30-39)
3121,37,Male,Single,Masters,Sales,Account Executive,Senior Level,13019,17.6,10.6,16.2,Onsite,8.0,6.1,5.9,6.6,False,5.3,1,Mid Career (30-39)
3122,49,Female,Single,Bachelors,Sales,Account Executive,Management,10221,12.0,12.6,15.5,Hybrid,7.5,5.7,5.7,4.2,True,4.8,0,Senior Career (40-49)
3123,44,Male,Divorced,Masters,Customer Support,Support Specialist,Mid Level,6530,8.9,7.8,15.3,Remote,9.0,3.9,5.8,7.2,False,6.9,0,Senior Career (40-49)
3124,51,Male,Single,High School,Customer Support,Support Team Lead,Mid Level,4408,10.0,2.8,15.7,Hybrid,12.6,6.4,5.2,4.5,True,10.0,1,Pre-Retirement (50-64)
3125,37,Female,Married,Masters,Marketing,Growth Manager,Mid Level,7030,8.4,5.4,9.5,Hybrid,6.4,4.0,7.0,4.7,True,4.0,0,Mid Career (30-39)
3126,33,Female,Married,PhD,Customer Support,Support Specialist,Mid Level,6409,15.4,6.8,11.1,Onsite,2.3,2.8,7.0,6.8,True,7.3,0,Mid Career (30-39)
3127,34,Male,Single,Bachelors,Engineering,Software Engineer,Mid Level,7621,13.3,6.3,8.9,Onsite,2.2,5.0,7.6,7.8,True,6.3,0,Mid Career (30-39)
3128,38,Female,Divorced,High School,Operations,Program Manager,Associate,3638,11.4,9.7,18.0,Onsite,2.8,4.9,6.4,6.3,True,5.6,0,Mid Career (30-39)
3129,38,Male,Single,Masters,Engineering,Engineering Manager,Associate,6086,10.7,6.6,10.6,Remote,6.7,2.7,8.1,5.4,True,2.3,0,Mid Career (30-39)
3130,55,Female,Married,Bachelors,Engineering,Engineering Manager,Senior Level,10140,11.0,9.0,11.0,Hybrid,4.6,2.6,7.2,9.3,True,4.9,0,Pre-Retirement (50-64)
3131,34,Male,Married,Bachelors,Research & Development,Research Scientist,Mid Level,6765,9.3,4.9,10.9,Remote,4.0,4.4,8.8,8.1,False,6.0,0,Mid Career (30-39)
3132,35,Female,Single,Bachelors,Research & Development,Research Scientist,Mid Level,10746,13.5,9.3,13.0,Hybrid,0.9,1.8,5.8,7.8,False,3.6,0,Mid Career (30-39)
3133,32,Male,Married,High School,Finance,Finance Manager,Mid Level,5419,9.5,7.8,12.0,Onsite,6.2,1.4,8.4,7.0,True,5.5,0,Mid Career (30-39)
3134,25,Female,Married,Masters,Marketing,Growth Manager,Mid Level,5223,6.9,4.0,5.0,Onsite,8.6,6.3,2.8,5.7,False,7.3,0,Early Career (21-29)
3135,45,Male,Married,Masters,Customer Support,Customer Success Manager,Senior Level,6274,15.8,9.4,12.5,Remote,6.7,1.7,10.0,7.6,False,6.6,0,Senior Career (40-49)
3136,33,Female,Single,Masters,Sales,Sales Manager,Management,9576,9.1,12.0,13.0,Remote,5.1,3.3,8.2,7.7,True,7.9,0,Mid Career (30-39)
3137,27,Female,Married,Bachelors,Human Resources,HR Business Partner,Entry Level,2739,13.9,0.0,7.0,Onsite,8.5,1.7,8.3,5.8,True,3.7,0,Early Career (21-29)
3138,53,Male,Single,Masters,Engineering,Engineering Manager,Senior Level,11562,15.5,5.4,13.2,Onsite,7.5,3.7,9.1,7.3,True,3.6,0,Pre-Retirement (50-64)
3139,37,Female,Divorced,Bachelors,Marketing,Growth Manager,Mid Level,6229,12.5,5.3,11.3,Hybrid,11.0,6.8,6.5,4.5,True,7.7,0,Mid Career (30-39)
3140,37,Female,Divorced,Bachelors,Engineering,Engineering Manager,Mid Level,9323,12.8,9.0,17.0,Hybrid,9.9,3.5,7.2,5.6,False,3.9,1,Mid Career (30-39)
3141,44,Male,Single,Masters,Sales,Sales Development Rep,Senior Level,8488,12.9,9.7,17.6,Remote,22.6,7.9,6.1,3.1,False,4.4,0,Senior Career (40-49)
3142,35,Male,Married,Bachelors,Engineering,QA Engineer,Mid Level,7076,6.7,5.8,15.0,Hybrid,4.1,3.9,8.4,6.5,True,1.4,0,Mid Career (30-39)
3143,37,Female,Married,Bachelors,Operations,Program Manager,Associate,3996,9.3,3.3,7.4,Hybrid,1.2,2.6,7.5,6.8,False,4.9,1,Mid Career (30-39)
3144,45,Female,Married,PhD,Finance,Finance Manager,Management,14831,10.1,4.4,5.6,Onsite,2.9,6.1,4.5,6.7,False,6.3,1,Senior Career (40-49)
3145,41,Female,Married,Bachelors,Customer Support,Customer Success Manager,Senior Level,7341,14.1,7.4,13.2,Hybrid,15.0,6.7,6.5,3.3,False,4.3,1,Senior Career (40-49)
3146,32,Female,Single,High School,Customer Support,Support Specialist,Associate,2209,7.5,0.0,0.9,Onsite,7.9,5.8,3.9,4.6,False,5.8,1,Mid Career (30-39)
3147,34,Female,Single,Masters,Engineering,Engineering Manager,Mid Level,8443,9.0,4.3,12.5,Onsite,5.2,4.6,4.9,6.0,True,4.7,0,Mid Career (30-39)
3148,32,Female,Married,High School,Research & Development,Product Researcher,Associate,5504,15.0,5.4,10.6,Onsite,6.8,1.7,8.8,7.4,True,1.3,0,Mid Career (30-39)
3149,44,Female,Married,Bachelors,Customer Support,Support Specialist,Mid Level,7254,12.3,7.8,17.2,Hybrid,3.1,2.5,8.0,7.5,True,6.8,1,Senior Career (40-49)
3150,49,Female,Divorced,Bachelors,Sales,Sales Manager,Mid Level,6271,15.8,9.5,15.4,Remote,17.1,6.2,5.7,5.6,False,5.8,1,Senior Career (40-49)
3151,47,Female,Divorced,High School,Human Resources,HR Manager,Mid Level,6916,16.3,9.6,16.2,Hybrid,5.6,3.9,6.7,6.7,False,3.0,0,Senior Career (40-49)
3152,21,Female,Married,Bachelors,Engineering,Engineering Manager,Associate,5867,14.7,0.0,1.0,Onsite,3.2,3.5,8.5,6.8,True,3.8,0,Early Career (21-29)
3153,36,Female,Single,Masters,Engineering,Data Engineer,Mid Level,9910,16.8,8.8,16.0,Hybrid,3.5,5.5,6.1,6.2,True,3.5,0,Mid Career (30-39)
3154,28,Male,Single,Bachelors,Sales,Sales Development Rep,Associate,7064,17.7,6.5,8.0,Hybrid,7.6,3.2,9.7,6.4,False,8.2,0,Early Career (21-29)
3155,41,Male,Married,Bachelors,Marketing,Content Strategist,Associate,4621,7.3,6.0,17.4,Remote,2.4,4.0,5.3,4.9,True,5.4,0,Senior Career (40-49)
3156,40,Female,Single,PhD,Engineering,QA Engineer,Mid Level,13770,2.6,9.8,18.6,Hybrid,1.4,4.4,2.7,6.7,False,1.8,0,Senior Career (40-49)
3157,31,Male,Divorced,PhD,Research & Development,Product Researcher,Mid Level,6649,5.3,8.7,11.0,Hybrid,5.7,5.6,4.2,6.0,True,5.8,0,Mid Career (30-39)
3158,24,Male,Married,High School,Customer Support,Support Team Lead,Associate,2661,12.9,2.2,4.0,Onsite,4.3,2.1,8.8,8.0,True,10.0,0,Early Career (21-29)
3159,55,Male,Single,Masters,Sales,Account Executive,Management,10087,10.4,11.2,18.4,Hybrid,7.2,2.9,6.7,5.7,False,1.5,0,Pre-Retirement (50-64)
3160,41,Female,Married,Masters,Customer Support,Support Team Lead,Senior Level,5034,17.9,12.0,16.8,Hybrid,15.3,7.1,6.5,4.1,False,6.2,0,Senior Career (40-49)
3161,49,Male,Married,Bachelors,Marketing,Growth Manager,Senior Level,8118,14.9,11.1,12.2,Remote,7.6,4.2,7.4,8.3,False,7.1,0,Senior Career (40-49)
3162,22,Female,Married,Masters,Engineering,Data Engineer,Associate,5739,12.2,1.0,2.0,Hybrid,11.3,3.5,7.1,5.8,True,5.0,0,Early Career (21-29)
3163,37,Male,Single,PhD,Human Resources,HR Manager,Mid Level,5378,4.4,9.4,11.9,Onsite,2.3,3.1,7.6,5.9,True,4.4,0,Mid Career (30-39)
3164,49,Male,Divorced,Masters,Engineering,Software Engineer,Associate,5889,4.4,3.9,6.6,Onsite,9.1,4.0,7.1,7.0,True,5.5,0,Senior Career (40-49)
